URL,diagnosis,comment1,path1,ankiimage1,comment2,ankiimage2,comment3,ankiimage3
https://www.atlasophthalmology.net/photo.jsf?node=10313&locale=en,thrombosed iris varix (fluorescence angiography of iris),"Fluorescence Angiography of Iris, 0.39 sec: no perfusion in area of iridal mass, regular perfusion in iridal meshwork.


Patient:57 years of age, male, BCVA 0.7, IOP 17.
Ocular Medical History: sometimes hyphema with increased IOP.
General Medical History: arterial hypertension.
Main Complaint: IOP peaks of 40mmHg
Purpose: to present a thrombosed iris varix.
Methods: Colour Photography Anterior Segment, Ultrasound biomicroscopy, Fluorescence Angiography of Iris.
Findings:
Colour Photography Anterior Segment: dark red iris mass of 2mm.  
Ultrasound Biomicroscopy: circumscribed mass of the iris stroma.
Fluorescence Angiography of Iris: no perfusion in area of iridal mass, regular perfusion in iridal meshwork.
Discussion: Iris varix is rare and little is known about its clinical characteristics. Iris varix should be included in the differential diagnosis of iris melanoma. Shields  et al. (1) reported a case , that because of suspicion for melanoma, it was removed by sector iridectomy. Histopathologic examination disclosed an extensive focus of stromal hemorrhage, partially surrounded by endothelial cells that showed immunoreactivity to vascular markers. 
Literature: 
(1) Shields JA, Shields CL, Pulido J, Eagle RC Jr, Nothnagel AF. Iris varix simulating an iris melanoma. Arch Ophthalmol. 2000 May;118(5):707-10.
","#Optho::IrisandCiliaryBody::Tumors/Neoplasmas::Benign::ThrombosedIrisVarix(ColourPhotographyAnteriorSegment,UltrasoundBiomicroscopy,FluorescenceAngiographyofIris)","<img src=""10313.jpg"">","Fluorescence Angiography of Iris, 1.04 sec: no perfusion in area of iridal mass, regular perfusion in iridal meshwork.


Patient:57 years of age, male, BCVA 0.7, IOP 17.
Ocular Medical History: sometimes hyphema with increased IOP.
General Medical History: arterial hypertension.
Main Complaint: IOP peaks of 40mmHg
Purpose: to present a thrombosed iris varix.
Methods: Colour Photography Anterior Segment, Ultrasound biomicroscopy, Fluorescence Angiography of Iris.
Findings:
Colour Photography Anterior Segment: dark red iris mass of 2mm.  
Ultrasound Biomicroscopy: circumscribed mass of the iris stroma.
Fluorescence Angiography of Iris: no perfusion in area of iridal mass, regular perfusion in iridal meshwork.
Discussion: Iris varix is rare and little is known about its clinical characteristics. Iris varix should be included in the differential diagnosis of iris melanoma. Shields  et al. (1) reported a case , that because of suspicion for melanoma, it was removed by sector iridectomy. Histopathologic examination disclosed an extensive focus of stromal hemorrhage, partially surrounded by endothelial cells that showed immunoreactivity to vascular markers. 
Literature: 
(1) Shields JA, Shields CL, Pulido J, Eagle RC Jr, Nothnagel AF. Iris varix simulating an iris melanoma. Arch Ophthalmol. 2000 May;118(5):707-10.
","<img src=""10314.jpg"">","Fluorescence Angiography of Iris, 1.44 sec: no perfusion in area of iridal mass, regular perfusion in iridal meshwork.


Patient:57 years of age, male, BCVA 0.7, IOP 17.
Ocular Medical History: sometimes hyphema with increased IOP.
General Medical History: arterial hypertension.
Main Complaint: IOP peaks of 40mmHg
Purpose: to present a thrombosed iris varix.
Methods: Colour Photography Anterior Segment, Ultrasound biomicroscopy, Fluorescence Angiography of Iris.
Findings:
Colour Photography Anterior Segment: dark red iris mass of 2mm.  
Ultrasound Biomicroscopy: circumscribed mass of the iris stroma.
Fluorescence Angiography of Iris: no perfusion in area of iridal mass, regular perfusion in iridal meshwork.
Discussion: Iris varix is rare and little is known about its clinical characteristics. Iris varix should be included in the differential diagnosis of iris melanoma. Shields  et al. (1) reported a case , that because of suspicion for melanoma, it was removed by sector iridectomy. Histopathologic examination disclosed an extensive focus of stromal hemorrhage, partially surrounded by endothelial cells that showed immunoreactivity to vascular markers. 
Literature: 
(1) Shields JA, Shields CL, Pulido J, Eagle RC Jr, Nothnagel AF. Iris varix simulating an iris melanoma. Arch Ophthalmol. 2000 May;118(5):707-10.
","<img src=""10315.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=10309&locale=en,thrombosed iris varix (colour photography anterior segment),"Colour Photography Anterior Segment: dark red iris mass of 2mm.

Patient:57 years of age, male, BCVA 0.7, IOP 17.
Ocular Medical History: sometimes hyphema with increased IOP.
General Medical History: arterial hypertension.
Main Complaint: IOP peaks of 40mmHg
Purpose: to present a thrombosed iris varix.
Methods: Colour Photography Anterior Segment, Ultrasound biomicroscopy, Fluorescence Angiography of Iris.
Findings:
Colour Photography Anterior Segment: dark red iris mass of 2mm.  
Ultrasound Biomicroscopy: circumscribed mass of the iris stroma.
Fluorescence Angiography of Iris: no perfusion in area of iridal mass, regular perfusion in iridal meshwork.
Discussion: Iris varix is rare and little is known about its clinical characteristics. Iris varix should be included in the differential diagnosis of iris melanoma. Shields  et al. (1) reported a case , that because of suspicion for melanoma, it was removed by sector iridectomy. Histopathologic examination disclosed an extensive focus of stromal hemorrhage, partially surrounded by endothelial cells that showed immunoreactivity to vascular markers. 
Literature: 
(1) Shields JA, Shields CL, Pulido J, Eagle RC Jr, Nothnagel AF. Iris varix simulating an iris melanoma. Arch Ophthalmol. 2000 May;118(5):707-10.
","#Optho::IrisandCiliaryBody::Tumors/Neoplasmas::Benign::ThrombosedIrisVarix(ColourPhotographyAnteriorSegment,UltrasoundBiomicroscopy,FluorescenceAngiographyofIris)","<img src=""10309.jpg"">","Colour Photography Anterior Segment: dark red iris mass of 2mm.

Patient:57 years of age, male, BCVA 0.7, IOP 17.
Ocular Medical History: sometimes hyphema with increased IOP.
General Medical History: arterial hypertension.
Main Complaint: IOP peaks of 40mmHg
Purpose: to present a thrombosed iris varix.
Methods: Colour Photography Anterior Segment, Ultrasound biomicroscopy, Fluorescence Angiography of Iris.
Findings:
Colour Photography Anterior Segment: dark red iris mass of 2mm.  
Ultrasound Biomicroscopy: circumscribed mass of the iris stroma.
Fluorescence Angiography of Iris: no perfusion in area of iridal mass, regular perfusion in iridal meshwork.
Discussion: Iris varix is rare and little is known about its clinical characteristics. Iris varix should be included in the differential diagnosis of iris melanoma. Shields  et al. (1) reported a case , that because of suspicion for melanoma, it was removed by sector iridectomy. Histopathologic examination disclosed an extensive focus of stromal hemorrhage, partially surrounded by endothelial cells that showed immunoreactivity to vascular markers. 
Literature: 
(1) Shields JA, Shields CL, Pulido J, Eagle RC Jr, Nothnagel AF. Iris varix simulating an iris melanoma. Arch Ophthalmol. 2000 May;118(5):707-10.
","<img src=""10310.jpg"">","Colour Photography Anterior Segment: dark red iris mass of 2mm.

Patient:57 years of age, male, BCVA 0.7, IOP 17.
Ocular Medical History: sometimes hyphema with increased IOP.
General Medical History: arterial hypertension.
Main Complaint: IOP peaks of 40mmHg
Purpose: to present a thrombosed iris varix.
Methods: Colour Photography Anterior Segment, Ultrasound biomicroscopy, Fluorescence Angiography of Iris.
Findings:
Colour Photography Anterior Segment: dark red iris mass of 2mm.  
Ultrasound Biomicroscopy: circumscribed mass of the iris stroma.
Fluorescence Angiography of Iris: no perfusion in area of iridal mass, regular perfusion in iridal meshwork.
Discussion: Iris varix is rare and little is known about its clinical characteristics. Iris varix should be included in the differential diagnosis of iris melanoma. Shields  et al. (1) reported a case , that because of suspicion for melanoma, it was removed by sector iridectomy. Histopathologic examination disclosed an extensive focus of stromal hemorrhage, partially surrounded by endothelial cells that showed immunoreactivity to vascular markers. 
Literature: 
(1) Shields JA, Shields CL, Pulido J, Eagle RC Jr, Nothnagel AF. Iris varix simulating an iris melanoma. Arch Ophthalmol. 2000 May;118(5):707-10.
","<img src=""10311.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=9767&locale=en,"necrotizing scleritis in wegener granulomatosis (os, colour photography anterior chamber)","Colour photography anterior segment (OS): diffuse conjunctival injection, focal vasculitis manifested by scleritis. No peripheral corneal thinning, anterior chamber quiet and deep.


Patient:71-year-old Caucasian woman, BCVA 0.3 at OD, 0.3 at OS; IOP 12/14 mmHg.
Ocular Medical History: 2-year history of redness, irritation, and foreign body sensation in both eyes, treated with topical corticosteroids without improvement.
General medical history: presented due to ocular symptoms but, on initial evaluation were found systemic manifestations consistent with Wegener granulomatosis, diagnosed on the basis of clinical and histopathologic features. The patient was treated with Rituximap 1000 mg and oral prednisone, 25 mg/day. Recurrent pulmonary inflammation developed and serologies for cytoplasmic-pattern antineutrophil cytoplasmic antibodies (C-ANCA) became positive.
Main complaints: ocular irritation for the previous year, conjunctival and scleral ulceration of the left eye
PURPOSE: To describe a patient with Wegener granulomatosis, presented due to ocular symptoms but, on initial evaluation were found to have occult systemic manifestations.
Findings:
Colour photography anterior segment (OS): diffuse conjunctival injection, focal vasculitis manifested by scleritis. No peripheral corneal thinning, anterior chamber quiet and deep.
Discussion:
In Wegener granulomatosis focal vasculitis is manifested by conjunctivitis, episcleritis, scleritis, corneoscleral ulceration, uveitis, and granulomatous vasculitis of the retina and optic nerve. Although ocular manifestations are relatively common in Wegener granulomatosis, the eyelid and its conjunctival lining are rarely involved (1). When this area is the initial focus of the disease, diagnosis may be difficult. Wegener granulomatosis has a variety of uncommon initial presentations. Although conjunctival involvement in this condition is rare, the diagnosis of Wegener granulomatosis should be suspected when the conjunctival inflammation is recurrent and not typical of other conjunctival inflammatory conditions. Wegener's granulomatosis (WG) is an etiologically obscure entity with multiple systemic manifestations. Ocular involvement is present in up to 58% of patients with WG. Harper et al (2) reported from 47 patients diagnosed with WG: 57.4% had systemic disease first and subsequently developed an ocular lesion, 6.3% had ocular inflammation first and then subsequently developed systemic manifestations of WG,  6.3% presented due to ocular symptoms but, on initial evaluation were found to have occult systemic manifestations consistent with WG, 30% had ocular lesions and no history or presence of systemic disease. He concluded, that ocular inflammation can occur with or without obvious systemic manifestations of WG. Ocular inflammation may represent the first sign of WG that enables the knowledgeable physician to diagnose this potentially lethal disease. 
Literature:
(1) Jordan DR, Addison DJ. Wegener's granulomatosis. Eyelid and conjunctival manifestations as the presenting feature in two individuals. Ophthalmology. 1994 Mar;101(3):602-7.
(2) Harper SL, Letko E, Samson CM, Zafirakis P, Sangwan V, Nguyen Q, Uy H, Baltatzis S, Foster CS. Wegener's granulomatosis: the relationship between ocular and systemic disease. J Rheumatol. 2001 May;28(5):1025-32.
","#Optho::Sclera::Scleritis::AnteriorScleritis::NecrotizingScleritisinWegenerGranulomatosis(OS,ColourPhotographyAnteriorChamber)","<img src=""9767.jpg"">","Colour photography anterior segment (OS): diffuse conjunctival injection, focal vasculitis manifested by scleritis. No peripheral corneal thinning, anterior chamber quiet and deep.

Patient:71-year-old Caucasian woman, BCVA 0.3 at OD, 0.3 at OS; IOP 12/14 mmHg.
Ocular Medical History: 2-year history of redness, irritation, and foreign body sensation in both eyes, treated with topical corticosteroids without improvement.
General medical history: presented due to ocular symptoms but, on initial evaluation were found systemic manifestations consistent with Wegener granulomatosis, diagnosed on the basis of clinical and histopathologic features. The patient was treated with Rituximap 1000 mg and oral prednisone, 25 mg/day. Recurrent pulmonary inflammation developed and serologies for cytoplasmic-pattern antineutrophil cytoplasmic antibodies (C-ANCA) became positive.
Main complaints: ocular irritation for the previous year, conjunctival and scleral ulceration of the left eye
PURPOSE: To describe a patient with Wegener granulomatosis, presented due to ocular symptoms but, on initial evaluation were found to have occult systemic manifestations.
Findings:
Colour photography anterior segment (OS): diffuse conjunctival injection, focal vasculitis manifested by scleritis. No peripheral corneal thinning, anterior chamber quiet and deep.
Discussion:
In Wegener granulomatosis focal vasculitis is manifested by conjunctivitis, episcleritis, scleritis, corneoscleral ulceration, uveitis, and granulomatous vasculitis of the retina and optic nerve. Although ocular manifestations are relatively common in Wegener granulomatosis, the eyelid and its conjunctival lining are rarely involved (1). When this area is the initial focus of the disease, diagnosis may be difficult. Wegener granulomatosis has a variety of uncommon initial presentations. Although conjunctival involvement in this condition is rare, the diagnosis of Wegener granulomatosis should be suspected when the conjunctival inflammation is recurrent and not typical of other conjunctival inflammatory conditions. Wegener's granulomatosis (WG) is an etiologically obscure entity with multiple systemic manifestations. Ocular involvement is present in up to 58% of patients with WG. Harper et al (2) reported from 47 patients diagnosed with WG: 57.4% had systemic disease first and subsequently developed an ocular lesion, 6.3% had ocular inflammation first and then subsequently developed systemic manifestations of WG,  6.3% presented due to ocular symptoms but, on initial evaluation were found to have occult systemic manifestations consistent with WG, 30% had ocular lesions and no history or presence of systemic disease. He concluded, that ocular inflammation can occur with or without obvious systemic manifestations of WG. Ocular inflammation may represent the first sign of WG that enables the knowledgeable physician to diagnose this potentially lethal disease. 
Literature:
(1) Jordan DR, Addison DJ. Wegener's granulomatosis. Eyelid and conjunctival manifestations as the presenting feature in two individuals. Ophthalmology. 1994 Mar;101(3):602-7.
(2) Harper SL, Letko E, Samson CM, Zafirakis P, Sangwan V, Nguyen Q, Uy H, Baltatzis S, Foster CS. Wegener's granulomatosis: the relationship between ocular and systemic disease. J Rheumatol. 2001 May;28(5):1025-32.
","<img src=""9768.jpg"">","Colour photography anterior segment (OS): diffuse conjunctival injection, focal vasculitis manifested by scleritis. No peripheral corneal thinning, anterior chamber quiet and deep.

Patient:71-year-old Caucasian woman, BCVA 0.3 at OD, 0.3 at OS; IOP 12/14 mmHg.
Ocular Medical History: 2-year history of redness, irritation, and foreign body sensation in both eyes, treated with topical corticosteroids without improvement.
General medical history: presented due to ocular symptoms but, on initial evaluation were found systemic manifestations consistent with Wegener granulomatosis, diagnosed on the basis of clinical and histopathologic features. The patient was treated with Rituximap 1000 mg and oral prednisone, 25 mg/day. Recurrent pulmonary inflammation developed and serologies for cytoplasmic-pattern antineutrophil cytoplasmic antibodies (C-ANCA) became positive.
Main complaints: ocular irritation for the previous year, conjunctival and scleral ulceration of the left eye
PURPOSE: To describe a patient with Wegener granulomatosis, presented due to ocular symptoms but, on initial evaluation were found to have occult systemic manifestations.
Findings:
Colour photography anterior segment (OS): diffuse conjunctival injection, focal vasculitis manifested by scleritis. No peripheral corneal thinning, anterior chamber quiet and deep.
Discussion:
In Wegener granulomatosis focal vasculitis is manifested by conjunctivitis, episcleritis, scleritis, corneoscleral ulceration, uveitis, and granulomatous vasculitis of the retina and optic nerve. Although ocular manifestations are relatively common in Wegener granulomatosis, the eyelid and its conjunctival lining are rarely involved (1). When this area is the initial focus of the disease, diagnosis may be difficult. Wegener granulomatosis has a variety of uncommon initial presentations. Although conjunctival involvement in this condition is rare, the diagnosis of Wegener granulomatosis should be suspected when the conjunctival inflammation is recurrent and not typical of other conjunctival inflammatory conditions. Wegener's granulomatosis (WG) is an etiologically obscure entity with multiple systemic manifestations. Ocular involvement is present in up to 58% of patients with WG. Harper et al (2) reported from 47 patients diagnosed with WG: 57.4% had systemic disease first and subsequently developed an ocular lesion, 6.3% had ocular inflammation first and then subsequently developed systemic manifestations of WG,  6.3% presented due to ocular symptoms but, on initial evaluation were found to have occult systemic manifestations consistent with WG, 30% had ocular lesions and no history or presence of systemic disease. He concluded, that ocular inflammation can occur with or without obvious systemic manifestations of WG. Ocular inflammation may represent the first sign of WG that enables the knowledgeable physician to diagnose this potentially lethal disease. 
Literature:
(1) Jordan DR, Addison DJ. Wegener's granulomatosis. Eyelid and conjunctival manifestations as the presenting feature in two individuals. Ophthalmology. 1994 Mar;101(3):602-7.
(2) Harper SL, Letko E, Samson CM, Zafirakis P, Sangwan V, Nguyen Q, Uy H, Baltatzis S, Foster CS. Wegener's granulomatosis: the relationship between ocular and systemic disease. J Rheumatol. 2001 May;28(5):1025-32.
","<img src=""9769.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=10319&locale=en,arteritic anterior ischemic optic neuropathy  in os (colour photography posterior segment),"Colour Photography Posterior Segment OS: sectoral swelling and blurred border at 6h, no hemorrhage around the disc rim.

Patient: 72 years of age, female, BCVA perception of light at OD, 0.6 at OS.
Ocular Medical History: marked loss of vision in one eye and signs of involvement in other eye. C-reactive protein evaluation was 69 mg/l. Patient showing a high index of suspicion of giant cell arteritis was immediately started on systemic corticosteroid therapy and had temporal artery biopsy performed. Diagnosis of giant cell arteritis was confirmed on temporal artery biopsy. 
General medical history: headache.
Purpose: to present anterior ischemic optic neuropathy in both eyes in giant cell arteritis.
Methods: Colour Photography Posterior Segment, OCT.
Findings:
Colour Photography Posterior Segment OD: papilloedema, diffuse swelling, blurred border, no hemorrhage around the disc rim.
Colour Photography Posterior Segment OS: sectoral swelling and blurred border at 6h, no hemorrhage around the disc rim.
OCT OD: diffused optic disc swelling with almost total disappearance of the physiological cup, ONH fiber crowding. 
OCT OS: sectorial peripapillary retinal nerve fiber layer edema at 6h. 

Discussion:
Arteritis temporalis shows a variable course of the disease and may lead to transient or permanent visual loss. Hayeh et al. (1) reported, that patients with giant cell arteritis presented a variety of ocular symptoms : visual loss of varying severity in 98%, amaurosis fugax in 31%, diplopia in 6%, and eye pain in 8%. Because giant cell arteritis is a potentially blinding disease and its early diagnosis is the key to preventing blindness, it is important to recognize its various ocular manifestations. When systemically apparent, arteritis temporalis can progress to reduction of general health, cerebral ischemia and organ infarction (2).
Literature: 
(1) Hayreh SS, Podhajsky PA, Zimmerman B. Ocular manifestations of giant cell arteritis. Am J Ophthalmol. 1998 Apr;125(4):509-20.
(2) Brüggemann A, Holl-Ulrich K, Müller M. Clinical aspects of temporal arteritis: course variations up to fatal complications. Ophthalmologe.2010 Oct;107(10):930-6
","#Optho::Administration::Archive::ArteriticAnteriorIschemicOpticNeuropathyinODandOS(ColourPhotographyPosteriorSegment,OCT)","<img src=""10319.jpg"">","Colour Photography Posterior Segment OS: sectoral swelling and blurred border at 6h, no hemorrhage around the disc rim.

Patient: 72 years of age, female, BCVA perception of light at OD, 0.6 at OS.
Ocular Medical History: marked loss of vision in one eye and signs of involvement in other eye. C-reactive protein evaluation was 69 mg/l. Patient showing a high index of suspicion of giant cell arteritis was immediately started on systemic corticosteroid therapy and had temporal artery biopsy performed. Diagnosis of giant cell arteritis was confirmed on temporal artery biopsy. 
General medical history: headache.
Purpose: to present anterior ischemic optic neuropathy in both eyes in giant cell arteritis.
Methods: Colour Photography Posterior Segment, OCT.
Findings:
Colour Photography Posterior Segment OD: papilloedema, diffuse swelling, blurred border, no hemorrhage around the disc rim.
Colour Photography Posterior Segment OS: sectoral swelling and blurred border at 6h, no hemorrhage around the disc rim.
OCT OD: diffused optic disc swelling with almost total disappearance of the physiological cup, ONH fiber crowding. 
OCT OS: sectorial peripapillary retinal nerve fiber layer edema at 6h. 

Discussion:
Arteritis temporalis shows a variable course of the disease and may lead to transient or permanent visual loss. Hayeh et al. (1) reported, that patients with giant cell arteritis presented a variety of ocular symptoms : visual loss of varying severity in 98%, amaurosis fugax in 31%, diplopia in 6%, and eye pain in 8%. Because giant cell arteritis is a potentially blinding disease and its early diagnosis is the key to preventing blindness, it is important to recognize its various ocular manifestations. When systemically apparent, arteritis temporalis can progress to reduction of general health, cerebral ischemia and organ infarction (2).
Literature: 
(1) Hayreh SS, Podhajsky PA, Zimmerman B. Ocular manifestations of giant cell arteritis. Am J Ophthalmol. 1998 Apr;125(4):509-20.
(2) Brüggemann A, Holl-Ulrich K, Müller M. Clinical aspects of temporal arteritis: course variations up to fatal complications. Ophthalmologe.2010 Oct;107(10):930-6
","<img src=""10327.jpg"">","Colour Photography Posterior Segment OS: sectoral swelling and blurred border at 6h, no hemorrhage around the disc rim.

Patient: 72 years of age, female, BCVA perception of light at OD, 0.6 at OS.
Ocular Medical History: marked loss of vision in one eye and signs of involvement in other eye. C-reactive protein evaluation was 69 mg/l. Patient showing a high index of suspicion of giant cell arteritis was immediately started on systemic corticosteroid therapy and had temporal artery biopsy performed. Diagnosis of giant cell arteritis was confirmed on temporal artery biopsy. 
General medical history: headache.
Purpose: to present anterior ischemic optic neuropathy in both eyes in giant cell arteritis.
Methods: Colour Photography Posterior Segment, OCT.
Findings:
Colour Photography Posterior Segment OD: papilloedema, diffuse swelling, blurred border, no hemorrhage around the disc rim.
Colour Photography Posterior Segment OS: sectoral swelling and blurred border at 6h, no hemorrhage around the disc rim.
OCT OD: diffused optic disc swelling with almost total disappearance of the physiological cup, ONH fiber crowding. 
OCT OS: sectorial peripapillary retinal nerve fiber layer edema at 6h. 

Discussion:
Arteritis temporalis shows a variable course of the disease and may lead to transient or permanent visual loss. Hayeh et al. (1) reported, that patients with giant cell arteritis presented a variety of ocular symptoms : visual loss of varying severity in 98%, amaurosis fugax in 31%, diplopia in 6%, and eye pain in 8%. Because giant cell arteritis is a potentially blinding disease and its early diagnosis is the key to preventing blindness, it is important to recognize its various ocular manifestations. When systemically apparent, arteritis temporalis can progress to reduction of general health, cerebral ischemia and organ infarction (2).
Literature: 
(1) Hayreh SS, Podhajsky PA, Zimmerman B. Ocular manifestations of giant cell arteritis. Am J Ophthalmol. 1998 Apr;125(4):509-20.
(2) Brüggemann A, Holl-Ulrich K, Müller M. Clinical aspects of temporal arteritis: course variations up to fatal complications. Ophthalmologe.2010 Oct;107(10):930-6
","<img src=""10332.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=4072&locale=en,necrotizing scleritis,Same patient 1 month later. Corneal perforation closed spontaneously and a scleral necrosis with scleral staphyloma developed. (G.O.H. Naumann),#Optho::Sclera::Scleritis::AnteriorScleritis::NecrotizingAnteriorScleritiswithInflammation::NecrotizingScleritis,"<img src=""4072.jpg"">",Same patient 10 months later with thinning of the cornea and small perforation with iris prolaps and pupillary distortion. ( G.O.H. Naumann),"<img src=""4073.jpg"">",Patient with severe rheumatoid arthritis. Superficial and deep injection of the conjunctiva,"<img src=""4074.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=4096&locale=en,"pseudoexfoliation syndrome (pex), histology of corneal endothelium",Multifocal defects of the endothelium with deposits of PEX material that is produced in situ in the endothelium. Uneven and thicker than normal Descemet-Membrane. No typical guttae. ,#Optho::SystemicDiseases::PseudoexfoliationSyndrome(PEX)::Cornea,"<img src=""4096.jpg"">","Diffuse thickening of Descemet's Membrane, no guttata, phagocytosis of melanin granules, fibroblastic transformation of endothelial cells, and focal accumulation of PEX material.","<img src=""4636.jpg"">","PEX-keratopathy: PEX material is incorporated into the diffusely thickened Descemet's membrane (grey material) additionally melaningranula. Endothelial cells 
wander over the PEX material to the place of shed neighboring endothelial cell. Semi-thin section.","<img src=""4917.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=3276&locale=en,pars planitis,There is suspicion of retinal edema but it cannot be ascertained since the media are hazy.,"#Optho::Choroid::Infections,SystemicDisease::IntermediateUveitis::Case","<img src=""3276.jpg"">","In the inferior periphery, especially after indentation, one sees snowbank like, whitish exudates with a few whitish fluffy balls in the vitreous.","<img src=""3278.jpg"">",In the vitreous one may find fluffy snowballs,"<img src=""3279.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=1598&locale=en,cavernous hemangioma of the retina,Cluster of small aneurysms filled with stagnating dark blood.,"#Optho::Retina::CongenitalAbnormalitiesandSyndromes::CavernousHemangiomaoftheRetina::Case,CavernousHemangiomaoftheRetina","<img src=""1598.jpg"">","Multiple small to medium-sized aneurysms of the retinal vessels. Since blood flow is stagnant the erythrocytes are hopoxic and look dark-red. Occasional small hemorrhages may occur. This benign tumor is an hamartoma, is found in young adults, mostly females.","<img src=""5471.jpg"">","A cluster of very large capillary retinal aneurysms is partially covered by a fibrous membrane. Some aneurysms show dark sedimented blood in the lower half and clear serum in the upper half because the bloodflow is so slow that erythrocytes settle, depending on the supine position.","<img src=""5472.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=3004&locale=en,"arteriosclerosis, of retinal vessels","Ensheathed arterial vessels are seen near the disc. Other signs of arterial hypertension are small intraretinal hemorrhages, some exudates, slight edema of the inferior disc margin, and congested veins.",#Optho::Retina::VascularDiseases(seealso:SystemicImmunologicDiseases)::HypertensionandArteriolosclerosis::Arteriosclerosis,"<img src=""3004.jpg"">",Opaque and thickened wall of arterial vessel,"<img src=""3019.jpg"">","Sclerosis of arterial vessels is shown with thickening of the wall and disappearing visibility of the blood column. Veins appear dilated, and there is edema of the macular area","<img src=""3020.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=3943&locale=en,sclerocornea,"Usually bilateral, non-hereditary opacification of the cornea to varying degrees with vascularization from the conjunctiva.","#Optho::Cornea::HereditaryDysgeneses,CongenitalandConnatalAnomalies(Abnormalities)::Sclerocornea","<img src=""3943.jpg"">","Congenital opacification of part of the cornea, giving it the appearance and structure of sclera","<img src=""5912.jpg"">",Bilataral congenital anomalie of the whole anterior segment of the eye. Only a small part of the cornea is semi-transparent. Perforating keratoplasty is not indicated because of many potentials for complications.,"<img src=""6959.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=2718&locale=en,cataracta myotonica,Pathognomonic cataract in myotonic dystrophy from punctate opacities anywhere in the lens cortex to anterior and posterior star shaped opacities or a combination thereof. Right eye with posterior subcapsular changes.,"#Optho::SystemicDiseases::MesenchymeandSkeleton::MyotonicDystrophy::Case,MyotonicCataract","<img src=""2718.jpg"">",The left eye shows more cortical changes.,"<img src=""2728.jpg"">",Retroillumination emphasizes the opacities.,"<img src=""2729.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=628&locale=en,terrien's marginal degeneration with lipid deposits,"The central, progessive edge of the peripheral corneal thinning is well visible because of its lipid deposits.","#Optho::Cornea::Degenerations,ChronicAquiredKeratopathies::PeripheralDegenerations::Terrien'sMarginalDystrophy","<img src=""628.jpg"">",The advancing edge of the degeneration is emphasized by lipid deposits. The thinned cornea shows superficial vessels. An intrastromal hemorrhage is seen superiorly.,"<img src=""3716.jpg"">","The central, progressive edge of the peripheral corneal thinning is well visible because of lipid deposits","<img src=""3921.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=4009&locale=en,"hereditary, dominant optic atrophy","The right optic disc of this 17-year-old girl shows marked temporal pallor and moderate pallor elsewhere.  Excavation of the temporal disc is present as well.  Nerve fiber layer reflexes are not discernible in any quadrant.  Visual acuity in this eye was 20/30, and a visual field demonstrated only mild central depression.
The patient's mother had bilateral optic atrophy.
","#Optho::OpticNerve::OpticNeuropathies::HereditaryOpticNeuropathy::Hereditary,DominantOpticAtrophy","<img src=""4009.jpg"">",This is the right optic disc of an 11-year-old boy who was known to have subnormal vision for the previous six years.  Marked pallor and excavation of the temporal aspect of the disc are present. Visual acuity in this eye was 20/400.,"<img src=""4010.jpg"">","The optic disc in the fellow eye has a similar appearance. Visual acuity was 20/200.
Visual fields with red and blue test objects revealed inversion of isopters.
Neuro-imaging was negative.
","<img src=""4011.jpg"">"
